name,price,url,image_url,image_path,category,pet_type
Drools 100% Vegetarian Dry Food For All Life Stages Dog,293.25,https://headsupfortails.com/products/drools-100-vegetarian-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8906125484324.jpg?v=1714642044,dog_food_images\Drools_100__Vegetarian_Dry_Food_For_All_Life_Stage.jpg,Dry Food,Dog
Loveabowl Grain Free Salmon With Snow Crab Hypoallergenic Dog Dry Food,349.00,https://headsupfortails.com/products/loveabowl-grain-free-salmon-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/LB_Dog_Kibble_Snowcrab_1_4kg_3_08lbs.jpg?v=1681727110,dog_food_images\Loveabowl_Grain_Free_Salmon_With_Snow_Crab_Hypoall.jpg,Dry Food,Dog
Pedigree Meat & Rice Dry Food & Sara's Dehydrated Chicken Giblets Treat Combo For Adult Dogs,2465.10,https://headsupfortails.com/products/pedigree-dry-food-saras-dehydrated-chicken-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1129.jpg?v=1744608418,dog_food_images\Pedigree_Meat___Rice_Dry_Food___Sara_s_Dehydrated_.jpg,Dry Food,Dog
Pedigree Chicken & Vegetables Dry Food & Sara's Dehydrated Mahi Mahi Fish Treat Combo For Adult Dogs,2510.10,https://headsupfortails.com/products/pedigree-chicken-dry-food-saras-fish-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1128.jpg?v=1744608420,dog_food_images\Pedigree_Chicken___Vegetables_Dry_Food___Sara_s_De.jpg,Dry Food,Dog
Royal Canin Medium Starter Dry Dog Food,966.00,https://headsupfortails.com/products/royal-canin-medium-starter-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3182550778718_01.jpg?v=1743273561,dog_food_images\Royal_Canin_Medium_Starter_Dry_Dog_Food.jpg,Dry Food,Dog
Royal Canin Giant Adult Dry Dog Food,2965.60,https://headsupfortails.com/products/royal-canin-giant-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/SHN24-GIANT_ADULT-DRY-PACKSHOT-B1_Editable_Version_1083387.jpg?v=1743273607,dog_food_images\Royal_Canin_Giant_Adult_Dry_Dog_Food.jpg,Dry Food,Dog
Vitapol Economic Food For Guinea Pig - 1.2 kg,500.85,https://headsupfortails.com/products/vitapol-economic-food-for-guinea-pig-1200-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ZVP-0136_Economic_swinka_2013.jpg?v=1654583374,dog_food_images\Vitapol_Economic_Food_For_Guinea_Pig___1_2_kg.jpg,Dry Food,Dog
Pedigree Super Saver Adult Dog Food & Treat Combo - Pack of 2,841.50,https://headsupfortails.com/products/pedigree-super-saver-adult-dog-food-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB0905.jpg?v=1744608560,dog_food_images\Pedigree_Super_Saver_Adult_Dog_Food___Treat_Combo_.jpg,Dry Food,Dog
Drools Focus Pup Booster- Puppy Weaning Diet for (all Breeds) - 300 g,339.00,https://headsupfortails.com/products/drools-focus-pup-booster-puppy-weaning-diet-for-all-breeds-300-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Focus---Pup-Booster-300g---Front.jpg?v=1657799369,dog_food_images\Drools_Focus_Pup_Booster__Puppy_Weaning_Diet_for__.jpg,Dry Food,Dog
Pedigree PRO Expert Nutrition Lactating/Pregnant Mother & Puppy Starter (3-12 Weeks) Small Breed Dog Dry Food,579.60,https://headsupfortails.com/products/pedigree-pro-expert-nutrition-lactating-pregnant-mother-puppy-starter-3-12-weeks-small-breed-dog-dry-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/7171226-1_PedigreeProSMPSmallBreed1.2kg_FOP.jpg?v=1744608564,dog_food_images\Pedigree_PRO_Expert_Nutrition_Lactating_Pregnant_M.jpg,Dry Food,Dog
Acana Free-Run Duck Dry Dog Food (All Breeds & Ages),3399.00,https://headsupfortails.com/products/acana-free-run-duck-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaFree-RunDuckDryDogFood-AllBreeds_Ages.jpg?v=1681967591,dog_food_images\Acana_Free_Run_Duck_Dry_Dog_Food__All_Breeds___Age.jpg,Dry Food,Dog
Acana Mini & Medium Breed Junior Dry Puppy Food,599.00,https://headsupfortails.com/products/acana-puppy-junior-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992500115-1.jpg?v=1705910337,dog_food_images\Acana_Mini___Medium_Breed_Junior_Dry_Puppy_Food.jpg,Dry Food,Dog
Farmina Team Breeder Grain Free Top Puppy Dry Food - Free Chicken - 20 kg,13790.80,https://headsupfortails.com/products/farmina-team-breeder-top-grain-free-chicken-puppy-food-20-kgs,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaTeamBreederGrainFreeTopPuppyDryFood-FreeChicken-20kg_b202a090-b335-4d06-8612-7338c046779e.jpg?v=1743766481,dog_food_images\Farmina_Team_Breeder_Grain_Free_Top_Puppy_Dry_Food.jpg,Dry Food,Dog
Acana Small Breed Dry Puppy Food,399.00,https://headsupfortails.com/products/acana-puppy-small-breed-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaSmallBreedDryPuppyFood_164156b9-88da-4abe-8d72-e6fe2b0f67c2.jpg?v=1681897051,dog_food_images\Acana_Small_Breed_Dry_Puppy_Food.jpg,Dry Food,Dog
Pedigree Chicken & Vegetables Dry Food & Sara's Chicken Jerky With Pumpkin Treat Combo For Adult Dogs,1565.10,https://headsupfortails.com/products/pedigree-chicken-dry-food-saras-chicken-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1127.jpg?v=1744608423,dog_food_images\Pedigree_Chicken___Vegetables_Dry_Food___Sara_s_Ch.jpg,Dry Food,Dog
Royal Canin Boxer Puppy Dry Dog Food,782.00,https://headsupfortails.com/products/royal-canin-boxer-puppy-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/BoxerPuppy-1.png?v=1743273592,dog_food_images\Royal_Canin_Boxer_Puppy_Dry_Dog_Food.png,Dry Food,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Dry Puppy Food - Puppy Starter (All Breed),910.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-dry-dog-food-puppy-starter-all-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-PuppyStarter-AllBreed.jpg?v=1743766473,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Dry Food,Dog
Vitapol Food for Guinea Pig - 400 g,238.75,https://headsupfortails.com/products/vitapol-food-for-guinea-pig-400-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Vitapol-Food-for-Guinea-Pig---400-g.jpg?v=1652173046,dog_food_images\Vitapol_Food_for_Guinea_Pig___400_g.jpg,Dry Food,Dog
Royal Canin Pug Puppy Dry Dog Food,644.00,https://headsupfortails.com/products/royal-canin-pug-puppy-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/PugPuppy-1.png?v=1743273576,dog_food_images\Royal_Canin_Pug_Puppy_Dry_Dog_Food.png,Dry Food,Dog
Royal Canin Light Weight Care Maxi Breed Dog Food,3186.00,https://headsupfortails.com/products/royal-canin-light-weight-care-maxi-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/MaxiLightWeightCare-1.png?v=1743273577,dog_food_images\Royal_Canin_Light_Weight_Care_Maxi_Breed_Dog_Food.png,Dry Food,Dog
Royal Canin Cocker Junior Food for Puppies - 3 kg,2869.00,https://headsupfortails.com/products/royal-canin-cocker-junior-food-for-puppies-3-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/CockerPuppy-1.png?v=1743273548,dog_food_images\Royal_Canin_Cocker_Junior_Food_for_Puppies___3_kg.png,Dry Food,Dog
Pedigree Food & Dentastix Adult Dog Treat Combo - Pack of 2,841.50,https://headsupfortails.com/products/pedigree-food-dentastix-adult-dog-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB0931.jpg?v=1744608533,dog_food_images\Pedigree_Food___Dentastix_Adult_Dog_Treat_Combo___.jpg,Dry Food,Dog
Pedigree Healthy Food Combo For Adult Dogs - Pack of 2,1327.50,https://headsupfortails.com/products/pedigree-healthy-food-combo-for-adult-dogs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB0933.jpg?v=1744608529,dog_food_images\Pedigree_Healthy_Food_Combo_For_Adult_Dogs___Pack_.jpg,Dry Food,Dog
Pedigree Puppy Power Combo - Pack of 2,828.00,https://headsupfortails.com/products/pedigree-puppy-power-pack-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB0906.jpg?v=1744608553,dog_food_images\Pedigree_Puppy_Power_Combo___Pack_of_2.jpg,Dry Food,Dog
Royal Canin Hepatic Canine Veterinary Diet Dry Dog Food - 6 kg,6510.00,https://headsupfortails.com/products/royal-canin-hepatic-canine-veterinary-diet-dry-dog-food-6-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninHepaticVeterinaryDietDryDogFood-1.5kg.jpg?v=1743273520,dog_food_images\Royal_Canin_Hepatic_Canine_Veterinary_Diet_Dry_Dog.jpg,Dry Food,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Mini Breed Dry Puppy Food,874.00,https://headsupfortails.com/products/farmina-n-d-pumpkin-pumpkin-chicken-pomegranate-grain-free-mini-breed-dry-puppy-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeMiniBreedDryPuppyFood-2.jpg?v=1743766471,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Dry Food,Dog
Arden Grange Large Breed Puppy/Junior Food - Fresh Chicken & Rice,1850.00,https://headsupfortails.com/products/arden-grange-large-breed-puppy-junior-food-fresh-chicken-rice-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ArdenGrangeLargeBreedPuppyJuniorFood-FreshChicken_Rice.jpg?v=1681897457,dog_food_images\Arden_Grange_Large_Breed_Puppy_Junior_Food___Fresh.jpg,Dry Food,Dog
JerHigh Meat As Meals Chicken Meat With Pumpkin Recipe Dry Dog Food (For Smaller Breed) - 500 g,1099.00,https://headsupfortails.com/products/dry-dog-food-for-smaller-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/MasMPumpkin500g.jpg?v=1700040349,dog_food_images\JerHigh_Meat_As_Meals_Chicken_Meat_With_Pumpkin_Re.jpg,Dry Food,Dog
Farmina N&D Ancestral Grain Mini Breed Adult Dry Dog Food - Chicken & Pomegranate,818.80,https://headsupfortails.com/products/farmina-n-d-low-grain-chicken-pomegranate-adult-mini-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DLowGrainMiniBreedAdultDryDogFood-Chicken_Pomegranate.jpg?v=1743766507,dog_food_images\Farmina_N_D_Ancestral_Grain_Mini_Breed_Adult_Dry_D.jpg,Dry Food,Dog
Farmina N&D Ocean COD Pumpkin & Cantaloupe Melon Grain Free Dry Puppy Food - Medium & Maxi Breed,2596.00,https://headsupfortails.com/products/farmina-n-d-ocean-cod-pumpkin-cantaloupe-melon-grain-free-dry-puppy-food-medium-maxi-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DOceanCODPumpkin_CantaloupeMelonGrainFreeDryPuppyFood-Medium_MaxiBreed.jpg?v=1743766437,dog_food_images\Farmina_N_D_Ocean_COD_Pumpkin___Cantaloupe_Melon_G.jpg,Dry Food,Dog
Drools Chicken and Egg Adult Dry Dog Food,221.00,https://headsupfortails.com/products/drools-chicken-and-egg-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/1_cd225f0f-ff11-4854-af26-ff6540daf152.png?v=1656050821,dog_food_images\Drools_Chicken_and_Egg_Adult_Dry_Dog_Food.png,Dry Food,Dog
Acana Large Breed Dry Puppy Food,10499.00,https://headsupfortails.com/products/acana-puppy-large-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992501112-5.jpg?v=1705908039,dog_food_images\Acana_Large_Breed_Dry_Puppy_Food.jpg,Dry Food,Dog
Farmina N&D Pumpkin Lamb & Blueberry Grain Free Medium & Maxi Breed Dry Puppy Food,2714.00,https://headsupfortails.com/products/farmina-n-d-grain-free-lamb-blueberry-medium-maxi-breed-puppy-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinLamb_BlueberryGrainFreeMedium_MaxiBreedDryPuppyFood.jpg?v=1743766502,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Grain_Free_Me.jpg,Dry Food,Dog
Farmina Team Breeder Power Adult Dry Dog Food - 20 kg,12321.00,https://headsupfortails.com/products/farmina-team-breeder-power-adult-dog-food-20-kgs,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaTeamBreederPowerAdultDryDogFood-20kg_86e3e5f9-baaf-40d8-bd9b-fda3b7264faf.jpg?v=1743766484,dog_food_images\Farmina_Team_Breeder_Power_Adult_Dry_Dog_Food___20.jpg,Dry Food,Dog
Arden Grange Sensitive Adult Dry Dog Food - Ocean White Fish and Potato,2750.00,https://headsupfortails.com/products/arden-grange-sensitive-adult-dog-food-ocean-white-fish-and-potato-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ArdenGrangeSensitiveAdultDryDogFood-OceanWhiteFishandPotato_1f5d82a4-9e5e-45eb-96e5-66a6b663595c.jpg?v=1681973644,dog_food_images\Arden_Grange_Sensitive_Adult_Dry_Dog_Food___Ocean_.jpg,Dry Food,Dog
Beaphar Lactol Milk Replacement Powder Dry Food For New Born Puppy,1150.00,https://headsupfortails.com/products/beaphar-lactol-new-born-milk-replacement-powder-dry-food-for-puppy,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Frame_344684897_1800x1800copy.jpg?v=1736932154,dog_food_images\Beaphar_Lactol_Milk_Replacement_Powder_Dry_Food_Fo.jpg,Dry Food,Dog
Acana Classic Prairie Poultry Dry Dog Food (All Breeds & Ages),499.00,https://headsupfortails.com/products/acana-prairie-poultry-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992560171-5.jpg?v=1705908759,dog_food_images\Acana_Classic_Prairie_Poultry_Dry_Dog_Food__All_Br.jpg,Dry Food,Dog
"Farmina N&D Quinoa (Skin & Coat) Duck, Coconut & Turmeric All Dry Dog Food, Grain-Free (Adult Breed)",3159.20,https://headsupfortails.com/products/farmina-n-d-quinoa-skin-coat-duck-coconut-turmeric-all-dry-dog-food-grain-free-adult-breed-2-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FARMIN_1_823fab46-5cd2-4726-b05a-47d499746c50.jpg?v=1743766459,dog_food_images\Farmina_N_D_Quinoa__Skin___Coat__Duck__Coconut___T.jpg,Dry Food,Dog
Arden Grange Large Breed Adult Dry Dog Food - Fresh Chicken & Rice,2050.00,https://headsupfortails.com/products/arden-grange-large-breed-adult-dog-food-fresh-chicken-rice-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ArdenGrangeLargeBreedAdultDryDogFood-FreshChicken_Rice.jpg?v=1681973555,dog_food_images\Arden_Grange_Large_Breed_Adult_Dry_Dog_Food___Fres.jpg,Dry Food,Dog
Orijen Grain Free Senior Dry Dog Food (All Breeds),549.00,https://headsupfortails.com/products/orijen-senior-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/OrijenGrainFreeSeniorDryDogFood_AllBreeds.jpg?v=1681969906,dog_food_images\Orijen_Grain_Free_Senior_Dry_Dog_Food__All_Breeds_.jpg,Dry Food,Dog
Acana Grass-Fed Lamb Dry Dog Food (All Breeds & Ages),599.00,https://headsupfortails.com/products/acana-grass-fed-lamb-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaGrass-FedLambDryDogFood-AllBreeds_Ages-2.jpg?v=1681967689,dog_food_images\Acana_Grass_Fed_Lamb_Dry_Dog_Food__All_Breeds___Ag.jpg,Dry Food,Dog
Royal Canin Rottweiler Puppy Dry Food - 12 kg,10111.00,https://headsupfortails.com/products/royal-canin-rottweiler-puppy-dry-food-12-kg-best-before-14th-apr-25,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RottweilerPuppy-1.png?v=1743273587,dog_food_images\Royal_Canin_Rottweiler_Puppy_Dry_Food___12_kg.png,Dry Food,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Puppy Dry Food - Medium & Maxi - 12 kg,9742.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-puppy-dry-food-medium-maxi-12-kg-best-before-11th-apr-25,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-Medium_MaxiBreed-1.jpg?v=1743766469,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Dry Food,Dog
"Farmina N&D Quinoa (Skin & Coat) Quail & Coconut all Breed , Grain-Free, Adult Dry Dog Food",3036.00,https://headsupfortails.com/products/farmina-n-d-quinoa-skin-coat-quail-coconut-all-breed-adult-dry-dog-food-2-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8010276041951_1.jpg?v=1743766462,dog_food_images\Farmina_N_D_Quinoa__Skin___Coat__Quail___Coconut_a.jpg,Dry Food,Dog
Royal Canin Mini Starter Mother & Puppy Dry Food,1039.60,https://headsupfortails.com/products/royal-canin-mini-starter-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninMiniStarterMother_PuppyDryFood.jpg?v=1743273572,dog_food_images\Royal_Canin_Mini_Starter_Mother___Puppy_Dry_Food.jpg,Dry Food,Dog
Royal Canin Shih Tzu Puppy Dry Dog Food - 1.5 kg,1760.00,https://headsupfortails.com/products/royal-canin-shih-tzu-puppy-dry-dog-food-1-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ShihTzuPuppy-1.png?v=1743273516,dog_food_images\Royal_Canin_Shih_Tzu_Puppy_Dry_Dog_Food___1_5_kg.png,Dry Food,Dog
Royal Canin Veterinary Diet Mobility C2P+ Dry Food For Adult Dog,2600.00,https://headsupfortails.com/products/royal-canin-veterinary-diet-mobility-c2p-dry-dog-food-7-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3182550853453copy.jpg?v=1743273519,dog_food_images\Royal_Canin_Veterinary_Diet_Mobility_C2P__Dry_Food.jpg,Dry Food,Dog
Farmina N&D Pumpkin Lamb & Blueberry Grain Free Mini Adult Dry Dog Food,1030.40,https://headsupfortails.com/products/farmina-n-d-pumpkin-lamb-blueberry-grain-free-mini-breed-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinLamb_BlueberryGrainFreeMiniBreedAdultDryDogFood-3.jpg?v=1743766515,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Grain_Free_Mi.jpg,Dry Food,Dog
Farmina N&D Pumpkin Codfish & Orange Grain Free Adult Mini Breed Dry Dog Food,985.60,https://headsupfortails.com/products/farmina-n-d-grain-free-codfish-orange-adult-mini-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinCodfish_OrangeGrainFreeAdultMiniBreedDryDogFood-3.jpg?v=1743766509,dog_food_images\Farmina_N_D_Pumpkin_Codfish___Orange_Grain_Free_Ad.jpg,Dry Food,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Dry Puppy Food - Medium & Maxi Breed,2566.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-dry-dog-food-puppy-medium-maxi-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-Medium_MaxiBreed-1.jpg?v=1743766469,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Dry Food,Dog
Acana Light & Fit Adult Dog Food (All Breeds),2799.00,https://headsupfortails.com/products/acana-light-fit-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/71CTzAfi4jL.jpg?v=1732521322,dog_food_images\Acana_Light___Fit_Adult_Dog_Food__All_Breeds_.jpg,Dry Food,Dog
Royal Canin Veterinary Urinary Dry Food For Adult Dog - 2 kg,2600.00,https://headsupfortails.com/products/royal-canin-veterinary-urinary-s-o-adult-dry-dog-food-2-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninVeterinaryUrinarySOAdultDryDogFood-2kg.jpg?v=1743273527,dog_food_images\Royal_Canin_Veterinary_Urinary_Dry_Food_For_Adult_.jpg,Dry Food,Dog
Farmina Quinoa Digestion Lamb Dry Food For Adult Dog - Medium & Maxi,3036.00,https://headsupfortails.com/products/farmina-n-d-quinoa-digestion-lamb-mint-and-fennel-grain-free-dry-adult-dog-food-all-breeds-2-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Farmina_8.jpg?v=1743766447,dog_food_images\Farmina_Quinoa_Digestion_Lamb_Dry_Food_For_Adult_D.jpg,Dry Food,Dog
Farmina N&D Ancestral Grain Medium and Maxi Breed Dry Puppy Food - Chicken & Pomegranate,2290.80,https://headsupfortails.com/products/farmina-n-d-low-grain-chicken-pomegranate-medium-and-maxi-breed-puppy-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DLowGrainMediumandMaxiBreedDryPuppyFood-Chicken_Pomegranate.jpg?v=1743766524,dog_food_images\Farmina_N_D_Ancestral_Grain_Medium_and_Maxi_Breed_.jpg,Dry Food,Dog
Acana Large Breed Adult Dry Dog Food,10499.00,https://headsupfortails.com/products/acana-adult-large-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Acana-Adult-Large-Breed-Dog-Food.jpg?v=1670908438,dog_food_images\Acana_Large_Breed_Adult_Dry_Dog_Food.jpg,Dry Food,Dog
Royal Canin Veterinary Diet Satiety Weight Management Dry Food For Dog,2050.00,https://headsupfortails.com/products/royal-canin-veterinary-diet-satiety-weight-management-dry-food-for-dog-1-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/SATIETYWEIGHTMANAGEMENT-1.jpg?v=1743273355,dog_food_images\Royal_Canin_Veterinary_Diet_Satiety_Weight_Managem.jpg,Dry Food,Dog
Royal Canin Veterinary Diet Cardiac Dry Food For Dog - 2 kg,2410.00,https://headsupfortails.com/products/royal-canin-veterinary-diet-cardiac-dry-food-for-dog-2-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3182550944458_1.jpg?v=1743273351,dog_food_images\Royal_Canin_Veterinary_Diet_Cardiac_Dry_Food_For_D.jpg,Dry Food,Dog
Royal Canin Crunch & Munch Adult Dog Food & Treats Combo - Pack of 2,941.60,https://headsupfortails.com/products/royal-canin-crunch-and-munch-food-treats-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB0925.jpg?v=1743273424,dog_food_images\Royal_Canin_Crunch___Munch_Adult_Dog_Food___Treats.jpg,Dry Food,Dog
"JerHigh Meat As Meals Grilled Chicken, Meat & Liver Dry Dog Food (For Smaller Breed) - 500 g",1099.00,https://headsupfortails.com/products/dry-food-for-small-breed-dogs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/MasMChickenLiver500g.jpg?v=1700040389,dog_food_images\JerHigh_Meat_As_Meals_Grilled_Chicken__Meat___Live.jpg,Dry Food,Dog
Paws For Greens Vegan Dry Food For Adult Dog - 1 kg,990.00,https://headsupfortails.com/products/paws-for-greens-dry-food-adult,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8939123728282_5.jpg?v=1742193909,dog_food_images\Paws_For_Greens_Vegan_Dry_Food_For_Adult_Dog___1_k.jpg,Dry Food,Dog
Paws For Greens Vegan Dry Food For Puppy - 1 kg,995.00,https://headsupfortails.com/products/paws-for-greens-dry-food-for-puppy,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8939123728732_4.jpg?v=1742217427,dog_food_images\Paws_For_Greens_Vegan_Dry_Food_For_Puppy___1_kg.jpg,Dry Food,Dog
Royal Canin Maxi Dry Food & YIMT Real Chicken Biscuits For Adult Dogs,3185.60,https://headsupfortails.com/products/royal-canin-maxi-dry-dog-food-yimt-real-chicken-biscuits-for-adult-dogs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1070.jpg?v=1743273412,dog_food_images\Royal_Canin_Maxi_Dry_Food___YIMT_Real_Chicken_Bisc.jpg,Dry Food,Dog
Royal Canin Maxi Starter Dry Food & YIMT Real Chicken Biscuits For Puppy,3581.60,https://headsupfortails.com/products/royal-canin-maxi-starter-dry-food-yimt-real-chicken-biscuits-for-puppy,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1073.jpg?v=1743273407,dog_food_images\Royal_Canin_Maxi_Starter_Dry_Food___YIMT_Real_Chic.jpg,Dry Food,Dog
Royal Canin Veterinary Diet Hypoallergenic Dry Food For Dog,1380.00,https://headsupfortails.com/products/royal-canin-v-diet-hypoallergenic-dry-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninVDietHypoallergenicDryDogFood.jpg?v=1743273600,dog_food_images\Royal_Canin_Veterinary_Diet_Hypoallergenic_Dry_Foo.jpg,Dry Food,Dog
Farmina Team Breeder Top Grain Free Chicken Adult Dry Dog Food - 20 kg,12141.00,https://headsupfortails.com/products/farmina-team-breeder-top-grain-free-chicken-adult-dog-food-20-kgs,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaTeamBreederTopGrainFreeChickenAdultDryDogFood-20kg.jpg?v=1743766485,dog_food_images\Farmina_Team_Breeder_Top_Grain_Free_Chicken_Adult_.jpg,Dry Food,Dog
Orijen Biologically Appropriate Nutrition Dry Food For Dog (Small Breed),3099.00,https://headsupfortails.com/products/orijen-small-breed-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ORIJENSmallBreedDogFront1.8kgCanadaEMEAAPAC_1.png?v=1707384271,dog_food_images\Orijen_Biologically_Appropriate_Nutrition_Dry_Food.png,Dry Food,Dog
Pedigree PRO Expert Nutrition Dry Food & Yum Nums Banana With Real Chicken Treat Combo For Large Breed Puppy (3-18 Months),1322.10,https://headsupfortails.com/products/pedigree-pro-dry-food-yum-nums-treat-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/PedigreePROExpertNutritionDryFood_YumNumsBananaWithRealChickenTreatComboForLargeBreedDogs_3-18Months.jpg?v=1744608417,dog_food_images\Pedigree_PRO_Expert_Nutrition_Dry_Food___Yum_Nums_.jpg,Dry Food,Dog
